,DATE_ACQUIRED,SUHI
800,2022-07-01,8.136681811545806
801,2022-07-17,5.671804831621337
802,2022-08-02,-0.8909598505889278
803,2022-08-18,6.330476318406866
804,2022-09-03,4.443853078768882
805,2022-09-19,5.867409934162936
806,2022-10-05,1.6233291960253524
807,2022-10-21,-2.0016668387197
808,2022-11-06,-1.4608342902417846
809,2022-11-22,3.0235994906861166
810,2022-12-08,1.2829487317026178
811,2022-12-24,0.5348912793252723
812,2023-01-09,0.023111488633730914
813,2023-01-25,-0.4827178486342518
814,2023-02-10,-0.6362935384162967
815,2023-02-26,1.3588138325081331
816,2023-03-14,-2.3938405008939867
817,2023-03-30,2.164422096899166
818,2023-04-15,6.77749930876324
819,2023-05-01,8.173410362746665
820,2023-05-17,7.518244771624872
821,2023-06-02,8.813798610504769
822,2023-06-18,6.839249353491866
823,2023-07-04,7.846423818816653
824,2023-07-20,8.388824465199107
825,2023-08-05,7.416599253820927
826,2023-08-21,-2.9351948251183373
827,2023-09-06,6.6590338211503095
828,2023-09-22,4.555119418471548
829,2023-10-08,5.429079604322645
830,2023-10-24,0.3999694852518161
831,2023-11-09,-0.992385417224078
832,2023-11-25,-1.6370600967603437
833,2023-12-11,2.6802842841208303
834,2023-12-27,0.7134476056005141
835,2024-01-12,0.25064252043979707
836,2024-01-28,3.2004974883802966
837,2024-02-13,-0.24716540465971093
838,2024-02-29,3.8228432855145726
839,2024-03-16,-1.7214366636167284
840,2024-04-01,6.282610172985237
841,2024-04-17,7.142433516329987
842,2024-05-03,7.3195903431073575
843,2024-05-19,7.961843031318907
844,2024-06-04,5.688527837132611
845,2024-06-20,9.856254416874535
846,2024-07-06,8.416017065993898
847,2024-07-22,8.164343286695072
848,2024-08-07,0.43798107765826444
849,2024-08-23,6.292419843338756
850,2024-09-08,6.351993566817384
851,2024-09-24,4.625815323535569
852,2024-10-10,-1.0899384366834326
853,2024-10-26,-0.12219078091252555
854,2024-11-11,-0.9727744829829206
855,2024-11-27,0.699053649469235
856,2024-12-13,-2.7375450423662
857,2024-12-29,0.3319764608579092
858,2025-01-14,0.548477599896458
859,2025-01-30,-0.0680015255866877
860,2025-03-03,0.021548528360057162
861,2025-03-19,-0.8438633948102492
862,2025-04-04,6.145575277755398
863,2025-04-20,6.950211309515645
864,2025-05-06,6.045769447111084
865,2025-05-22,-3.4229965840963956
866,2025-06-07,9.0810429924461
867,2025-06-23,8.218513946271358
868,2025-07-09,5.742707592315675
869,2025-07-25,0.9728725922056825
