,DATE_ACQUIRED,SUHI_normalized
774,2021-05-11,0.5027807758502639
775,2021-05-27,0.5554113263448194
776,2021-06-12,-1.0969207104487262
777,2021-06-28,0.6012048254705621
778,2021-07-14,0.6926167052828062
779,2021-07-30,0.3554175825551634
780,2021-08-15,0.47938400043065854
781,2021-08-31,0.5809460965403996
782,2021-09-16,0.786180750137173
783,2021-10-02,0.6219276454069597
784,2021-10-18,0.3855966028992073
785,2021-11-03,-0.0019296549033281881
786,2021-11-19,-0.02253627530796758
787,2021-12-05,-0.6287518837486167
788,2021-12-21,-0.3027479218386072
789,2022-01-06,-0.021103672717910135
790,2022-01-22,0.1435677275318566
791,2022-02-07,0.5559218764361462
792,2022-02-23,0.29280266608856426
793,2022-03-11,0.27959895558855913
794,2022-03-27,0.5466425445593539
795,2022-04-12,0.6556083165084272
796,2022-04-28,0.649455606712611
797,2022-05-14,0.5969889387382972
798,2022-05-30,0.5206656820847467
799,2022-06-15,0.6938889245026999
800,2022-07-01,0.7105517685960008
801,2022-07-17,0.5832968455238579
802,2022-08-02,-0.2269902262894218
803,2022-08-18,0.5618691600489906
804,2022-09-03,0.3905511101663807
805,2022-09-19,0.5567935977076763
806,2022-10-05,0.16913111074666295
807,2022-10-21,-0.39885142040273447
808,2022-11-06,-0.2094325014585393
809,2022-11-22,0.4112817721326466
810,2022-12-08,0.2548934446071261
811,2022-12-24,0.1989869526533051
812,2023-01-09,0.007510720897141838
813,2023-01-25,-0.10084642192369166
814,2023-02-10,-0.10910814738643308
815,2023-02-26,0.173465725328355
816,2023-03-14,-0.3889717473516421
817,2023-03-30,0.33440345192611154
818,2023-04-15,0.5969973139260939
819,2023-05-01,0.6851415637239673
820,2023-05-17,0.5252904823056528
821,2023-06-02,0.6075164292416653
822,2023-06-18,0.5107119778480861
823,2023-07-04,0.6504951357729615
824,2023-07-20,0.7285842767744962
825,2023-08-05,0.6800869705603879
826,2023-08-21,-0.4734062445217111
827,2023-09-06,0.49345252108865517
828,2023-09-22,0.43179280289305827
829,2023-10-08,0.5426345835369116
830,2023-10-24,0.0453853323295268
831,2023-11-09,-0.15960145007144247
832,2023-11-25,-0.30250542380490464
833,2023-12-11,0.3675228240682975
834,2023-12-27,0.14191589747456698
835,2024-01-12,0.051680804136530464
836,2024-01-28,0.8653593565695783
837,2024-02-13,-0.04904167302280824
838,2024-02-29,0.4352337863863574
839,2024-03-16,-0.2159583420510792
840,2024-04-01,0.5135768420944128
841,2024-04-17,0.5946450681268072
842,2024-05-03,0.5956168761923952
843,2024-05-19,0.5718915173004834
844,2024-06-04,0.39857200594153164
845,2024-06-20,0.7461057928263211
846,2024-07-06,0.6866686015861136
847,2024-07-22,0.6512648026562609
848,2024-08-07,0.1012076885136475
849,2024-08-23,0.4562595134577266
850,2024-09-08,0.5849906564143442
851,2024-09-24,0.4755226316132045
852,2024-10-10,-0.11562341305695353
853,2024-10-26,-0.022248404740032285
854,2024-11-11,-0.17455899888807072
855,2024-11-27,0.14271023791537013
856,2024-12-13,-0.9367597834548763
857,2024-12-29,0.07561770049887939
858,2025-01-14,0.11899068478661831
859,2025-01-30,-0.014707626923765435
860,2025-03-03,0.003789883198314862
861,2025-03-19,-0.12294246809477008
862,2025-04-04,0.5578501517881304
863,2025-04-20,0.5443679595039592
864,2025-05-06,0.5648861020725264
865,2025-05-22,-0.9887959924545295
866,2025-06-07,0.6741427578977834
867,2025-06-23,0.7184355825600158
868,2025-07-09,0.4706476410610996
869,2025-07-25,0.10145986953273019
